banCi	〈名詞〉	(食べられる状態の)食肉
agodo	〈名詞〉	(人間の)大人
dhan'na	〈名詞〉	(装飾された)髭
godos	〈名詞〉	(動物の)大人・成体
hanipola	〈名詞〉	(蔓性・草本性の)果物・果実
javahala	〈名詞〉	(明度の高い)黄色(を発色する染料)
riven'agi	〈名詞〉	(模範となる)人師匠
Coltik	〈名詞〉	(暦の上での)月
reiben	〈名詞〉	(恋愛的な)好きという気持ち
doles	〈名詞〉	.・文頭符・文末符
heles	〈名詞〉	?・疑問の文頭・文末符・疑問符
possikt	〈名詞〉	～と成す・置く
vala	〈名詞〉	～の裏
ely	〈名詞〉	0
miye	〈名詞〉	0.00000000001・一測
mije	〈名詞〉	0.0000000001・一挨
mime	〈名詞〉	0.000000001・一塵
miria	〈名詞〉	0.00000001・一沙
miTe	〈名詞〉	0.0000001・一繊
mixx	〈名詞〉	0.000001・微
teye	〈名詞〉	0.00001・一忽
jie	〈名詞〉	0.0001・一糸
mie	〈名詞〉	0.001・一毛
ria	〈名詞〉	0.01・一厘
Te	〈名詞〉	0.1・一分
oln	〈名詞〉	0・ゼロ・零・虚・虚空
	〈形容詞〉	初めの・虚ろな・原初の
ty'a	〈名詞〉	1・一・一つ
	〈形容詞〉	ある一つの・(多くの同じものの中で)たった一つの
Za	〈名詞〉	10・十
	〈形容詞〉	十番目の・十の
fin	〈名詞〉	100・百
sin	〈名詞〉	1000・千
	〈形容詞〉	千の
lame	〈名詞〉	10000・万
	〈形容詞〉	万の
pag	〈名詞〉	100000・十万
	〈形容詞〉	十万の
zipp	〈名詞〉	1000000・百万
	〈形容詞〉	百万の
fipp	〈名詞〉	10000000・千万
	〈形容詞〉	千万の
sipp	〈名詞〉	100000000・億
	〈形容詞〉	一億の
lapp	〈名詞〉	1000000000・十億
	〈形容詞〉	十億の
papa	〈名詞〉	10000000000・百億
	〈形容詞〉	百億の
Ql	〈名詞〉	2・二
	〈形容詞〉	二番目の・二つの
lant	〈名詞〉	3・三
	〈形容詞〉	三番目の・三つの
fyl	〈名詞〉	4・四
	〈形容詞〉	四番目の・四つの
var	〈名詞〉	5・五
	〈形容詞〉	五番目の・五つの
kalr	〈名詞〉	6・六
	〈形容詞〉	六番目の・六つの
sala	〈名詞〉	7・七
	〈形容詞〉	七番目の・七つの
wixa	〈名詞〉	8・八
	〈形容詞〉	八番目の・八つの
Qa	〈名詞〉	9・九
	〈形容詞〉	九番目の・九つの
alte	〈名詞〉	Aa
	〈代名詞〉	一番目・一等
	〈形容詞〉	一番目の・一等の・初めの
belto	〈名詞〉	Bb
caq	〈名詞〉	Cc
derl	〈名詞〉	Dd
elto	〈名詞〉	Ee
fisto	〈名詞〉	Ff
gosten	〈名詞〉	Gg
hist	〈名詞〉	Hh
ilto	〈名詞〉	Ii
jerte	〈名詞〉	Jj
karon	〈名詞〉	Kk
lulto	〈名詞〉	Ll
mesty	〈名詞〉	Mm
nayuto	〈名詞〉	Nn
olto	〈名詞〉	Oo
pesto	〈名詞〉	Pp
Qanto	〈名詞〉	Qq
rast	〈名詞〉	Rr
san	〈名詞〉	Ss
tist	〈名詞〉	Tt
ulto	〈名詞〉	Uu
valM	〈名詞〉	Vv
wla	〈名詞〉	Ww
xesten	〈名詞〉	Xx
yalto	〈名詞〉	Yy
zel	〈名詞〉	Z・z
	〈代名詞〉	二番目・二等
	〈形容詞〉	二番目の・二等の
hyati	〈名詞〉	あいらしい・かわいい
deR'onta	〈名詞〉	あっち向いてほい
andas-teskra	〈名詞〉	アンデス・テスクラ神
Kai	〈名詞〉	インク・墨汁
	〈動詞〉	塗る・(びっしりと)書く・描く
mea	〈名詞〉	ウマ・馬
	〈名詞〉	オオネズミ
tivloxxa	〈名詞〉	うるう年・閏年
etilkata	〈名詞〉	エティルカータ地方
ete	〈名詞〉	エテ地方・得圏
acmur'a	〈名詞〉	おじいさん・祖父
zakala	〈名詞〉	お菓子・おかし・おやつ
riven	〈名詞〉	お手本
	〈形容詞〉	模範的な・規範的な
jan'as	〈名詞〉	お茶
mazo	〈名詞〉	お腹・腹部
pskaCakla	〈名詞〉	お野菜
latahangdiaRas	〈名詞〉	カメラ
kanta	〈名詞〉	カンタ神
kolbens	〈名詞〉	キャンバス
aklante	〈名詞〉	ギルド・同業者集団・座
nass	〈名詞〉	くぼみ・(底のある)穴
xavalin	〈名詞〉	クリーム・ムース
tit'Ci	〈名詞〉	ケバブ的出料理
Cel	〈名詞〉	シェル暦・出暦
Sabqtt	〈名詞〉	シャーバの置閠法・シャーバ暦・シャーバ改暦
wakb	〈名詞〉	スカート・腰蓑・こしみの
asikk	〈名詞〉	スプーン・匙
ragistpinCi	〈名詞〉	スプレー・散布機
dandil	〈名詞〉	スポーツ・身体競技
weelin	〈名詞〉	するべきこと
xenpanziy	〈名詞〉	チンパンジー
ceka	〈名詞〉	つやのある黒・黒いもの
derle	〈名詞〉	デーレ・出圏・出国・出界・出語・出人
yoyos	〈名詞〉	とかげ
tolu'e	〈名詞〉	トルエ地方・取圏
qr'a	〈名詞〉	ニーア
	〈単位〉	ニーア
alley	〈名詞〉	ネズミ・鼠
lisZelt	〈名詞〉	ノート・メモ・手帳
baamina	〈名詞〉	バーミナ神
baaraca	〈名詞〉	バーラシャ神・日曜日・日曜神
baaranCia	〈名詞〉	バーランシャ神・バラジャ神
jelwsada	〈名詞〉	ハサミ・鋏
tios	〈名詞〉	パン・小麦の発酵焼き
k'wiska	〈名詞〉	ビデオゲーム・(道具を用いた)遊び・遊戯
leyztans	〈名詞〉	ぶらんこ・ブランコ
elhest	〈名詞〉	ヘリウム
valtin	〈名詞〉	ベリリウム
eni	〈名詞〉	ペン
menitin	〈名詞〉	マグネシウム
ceyZaM	〈名詞〉	メロディー・旋律
kanam	〈名詞〉	メンバー・成員・員
ravien	〈名詞〉	ラヴィエン地方・羅圏
meyZal	〈名詞〉	リズム・拍
Linkty	〈名詞〉	リチウム
lstaka	〈名詞〉	ルスタカ神
lty	〈名詞〉	ルティ地方
	〈名詞〉	純血主義者
ty'yoZos	〈名詞〉	ワニ・わに・鰐
evorle	〈名詞〉	亜人
raiten	〈名詞〉	愛情・愛
efty	〈名詞〉	意味
	〈動詞〉	意味する
kes'ad	〈名詞〉	椅子・いす
zelo	〈名詞〉	違い
tusu	〈名詞〉	井戸・水源
ifoll	〈名詞〉	一覧・表
hal	〈名詞〉	右
	〈形容詞〉	右側の
tuos	〈名詞〉	雨が降っている様・雨降り
xila	〈名詞〉	雨粒・あめ
Kat	〈名詞〉	嘘
lmbyaadeyn	〈名詞〉	閏日
ksQos	〈名詞〉	雲・くも
myaf	〈名詞〉	円・まる・丸
funi	〈名詞〉	炎
siatto	〈名詞〉	煙
lamusgy	〈名詞〉	王・領主
jinka	〈名詞〉	黄色
lanCu	〈名詞〉	屋根・天蓋
soff	〈名詞〉	音・物音・聴覚刺激
ceyM	〈名詞〉	音楽
CaM	〈名詞〉	音素・発音
Nels	〈名詞〉	仮面
yeljetto	〈名詞〉	夏
Cykaka	〈名詞〉	家屋・(居住性のある)建物
mani	〈名詞〉	家畜乳・牛乳
lnsa	〈名詞〉	花
gulast	〈名詞〉	課題・宿題
pyenas	〈名詞〉	海洋・海
gisti	〈名詞〉	絵・絵画
oBil	〈名詞〉	階・階層
uens	〈名詞〉	外側・見知らぬところ
baa	〈名詞〉	外来神の接頭語
hil	〈名詞〉	学校
hillakanza	〈名詞〉	学校・教育施設
xalk	〈名詞〉	学年・grade
misrotas	〈名詞〉	叶わぬこと・絵に描いた餅・実現不能な夢
pataCa	〈名詞〉	鞄・かばん・手提げバッグ
Komitto	〈名詞〉	感情
inqsse	〈名詞〉	観衆・その他大勢
	〈代名詞〉	有象無象
Qea	〈名詞〉	間違い・ミス
jerxe	〈名詞〉	眼・瞳孔
dio	〈名詞〉	眼鏡・めがね
thocii	〈名詞〉	顔面
cadi	〈名詞〉	机
yente	〈名詞〉	机
meceek	〈名詞〉	期間・頃・時期
lt	〈名詞〉	記号
pilla	〈名詞〉	記事・頁・章・編
xayl	〈名詞〉	弓
akluks	〈名詞〉	虚化した者
olnin	〈名詞〉	虚閃
	〈動詞〉	虚閃を放つ
jor'laM	〈名詞〉	虚像・嘘の事
olNes	〈名詞〉	虚面
yo	〈名詞〉	魚・ちょろちょろと動く者
tel	〈名詞〉	鏡
carti	〈名詞〉	銀
klutan	〈名詞〉	具体的な値・定数
	〈名詞〉	金額・額面
lance	〈名詞〉	空
peisaa	〈名詞〉	靴
Bouns	〈名詞〉	兄
suel	〈名詞〉	隙間・隙
jasta	〈名詞〉	結末・終端・結局
	〈文頭詞〉	そして・終着にして・結局は
utykk	〈名詞〉	月
xalin	〈名詞〉	剣
Kirne	〈名詞〉	犬
lusko	〈名詞〉	肩・ショルｔダー
angastaCa	〈名詞〉	鍵
xarpasM	〈名詞〉	原住民・先住民
m'yero	〈名詞〉	源・源流・一切合切
	〈形容詞〉	源の・原始的な・合一的な
dijasi	〈名詞〉	玄関・門・入口・結界のほつれ
m'yesak	〈名詞〉	現界・源界
meantuks	〈名詞〉	言い訳
aulakk	〈名詞〉	言語
xece	〈名詞〉	言葉・文節・ことわざ
Kyz	〈名詞〉	限界・天井
genve	〈名詞〉	個性・個体
Cagenba	〈名詞〉	枯草
ty'ena	〈名詞〉	枯木・枯れ木
xal	〈名詞〉	虎
fena	〈名詞〉	後ろ
	〈形容詞〉	後ろの
icakal	〈名詞〉	語彙
icanak	〈名詞〉	語彙
tug	〈名詞〉	光
worty	〈名詞〉	口
nest	〈名詞〉	喉
Centerl	〈名詞〉	恒星
teinusgy	〈名詞〉	皇帝・王
kyen	〈名詞〉	硬貨
kasks	〈名詞〉	国家・政府
zey	〈名詞〉	恨む・忌む
geni	〈名詞〉	左
pegdi	〈名詞〉	妻・婚約者
mijen	〈名詞〉	罪・咎め・悪いこと
owiccu	〈名詞〉	作者
jolq	〈名詞〉	錯覚現象
	〈動詞〉	錯覚する・見間違う
tip	〈名詞〉	傘
awaCa	〈名詞〉	山・やま
am'ent	〈名詞〉	山・山岳
tioram'ent	〈名詞〉	山頂
avjant	〈名詞〉	山肌
kodon	〈名詞〉	酸素
Lens	〈名詞〉	姉
klestla	〈名詞〉	市民館・タウンホール・公民館
dery	〈名詞〉	指
tan'na	〈名詞〉	指導者・首領・首・頭
eliarl	〈名詞〉	紙
cein	〈名詞〉	紙幣
can'nak	〈名詞〉	試作品・偶然の産物
	〈形容詞〉	試しの・初号・試作の・洗練されていない
moa	〈名詞〉	事・抽象的なもの
Zenstin	〈名詞〉	事実・真実
jaq	〈名詞〉	時間
enis	〈名詞〉	耳
angzaypakCi	〈名詞〉	自動販売機
ickaZert	〈名詞〉	辞書・辞典・語彙書
Zark	〈名詞〉	辞典
angzoda	〈名詞〉	車・車両・自動車
momiccu	〈名詞〉	主・長・マスター
mekks	〈名詞〉	主張
olkos	〈名詞〉	守護・基地・総督府
derk	〈名詞〉	手
kopill	〈名詞〉	酒
knyb	〈名詞〉	首
xyys	〈名詞〉	呪い
anxe	〈名詞〉	秋
tikk	〈名詞〉	週
aynilin	〈名詞〉	銃
lampan	〈名詞〉	出帝・ランパン帝
	〈名詞〉	ランパン市
jelius	〈名詞〉	春
yiv	〈名詞〉	準備
Dunowl	〈名詞〉	準備する
lesven	〈名詞〉	順番・役目
lmur'a	〈名詞〉	女性
Keng	〈名詞〉	傷
p'eria	〈名詞〉	床
york	〈名詞〉	床
canu	〈名詞〉	消しゴム
eqCuw	〈名詞〉	消しゴム
xeymuks	〈名詞〉	証明
holoka	〈名詞〉	醤・出醤油
juki	〈名詞〉	上空・空の高いところ
calq	〈名詞〉	色
teylaga	〈名詞〉	食べられない物・非食部
teylo	〈名詞〉	食材・食べ物・可食部
keiZan	〈名詞〉	食事
xatt	〈名詞〉	心・精神
xenkahkonos	〈名詞〉	新幹線
t'ty'anly	〈名詞〉	森・森林
xanq	〈名詞〉	真理・真実
iQK	〈名詞〉	神
ag	〈名詞〉	人
teadan	〈名詞〉	人格・魂
calk	〈名詞〉	図形
xarK	〈名詞〉	水
siatex	〈名詞〉	水蒸気
geykty	〈名詞〉	水素
miccir	〈名詞〉	数・番号
micto	〈名詞〉	数学
esaki	〈名詞〉	世界
	〈形容詞〉	世界的な
escens	〈名詞〉	世界・この星・出星
	〈形容詞〉	地上の
terl	〈名詞〉	星
sdent	〈名詞〉	正解
enos	〈名詞〉	生物・動物
Neny	〈名詞〉	声
cilaw	〈名詞〉	青
adezin	〈名詞〉	石
egyq	〈名詞〉	責任
edain	〈名詞〉	赤色
Cyta	〈名詞〉	雪
cylanZa	〈名詞〉	雪川・雪河
Cydenva	〈名詞〉	雪崩
	〈動詞〉	雪崩が起こる
skrt	〈名詞〉	舌・口
tems	〈名詞〉	先端
	〈形容詞〉	尖った
ilanZa	〈名詞〉	川・河
yolanZa	〈名詞〉	川魚
geyta	〈名詞〉	戦争
vani	〈名詞〉	前
	〈形容詞〉	前の
ac'c	〈名詞〉	祖先・昔の人
ciks	〈名詞〉	僧
larixin	〈名詞〉	槍
enicia	〈名詞〉	窓
	〈動詞〉	窓を設ける
Qens	〈名詞〉	草・一年草
Canba	〈名詞〉	草・雑草・下草
akorg	〈名詞〉	造語
	〈動詞〉	造語する
eisaa	〈名詞〉	足
cerk	〈名詞〉	足・脚
	〈動詞〉	足蹴にする・蹴る
meisaa	〈名詞〉	足元・たもと
	〈副詞〉	足元に
bupl'azaz	〈名詞〉	足袋・たび・靴下
xonks	〈名詞〉	存在
xoqks	〈名詞〉	存在
neyTa	〈名詞〉	尊厳
ihuu	〈名詞〉	太陽
iZenme	〈名詞〉	大地・領地・人類界
edyrsu	〈名詞〉	大文字・正字
	〈形容詞〉	伝統的な・特別な
klben	〈名詞〉	炭素
siok	〈名詞〉	端・隅
	〈動詞〉	隅に追いやる・追い詰める
	〈前置詞〉	～のすみ・～の際
bcent	〈名詞〉	誕生日
mur'a	〈名詞〉	男性
banly	〈名詞〉	地面・(土の)床
aze	〈名詞〉	柱
Zeva	〈名詞〉	町
tiorx	〈名詞〉	頂・頂点・極大
beQsk	〈名詞〉	鳥
baQsk	〈名詞〉	鳥
basjanpa	〈名詞〉	鳥類
eryem	〈名詞〉	爪
tyga	〈名詞〉	定規
Bains	〈名詞〉	弟
naycia	〈名詞〉	鉄
qaksto	〈名詞〉	鉄
yent	〈名詞〉	点・中黒カンマ
amiadekorg	〈名詞〉	電気
elkoqy	〈名詞〉	電子・データ
	〈形容詞〉	電子上の・データ上の
xooban	〈名詞〉	土・土壌
meyi	〈名詞〉	土地・領地
guluks	〈名詞〉	怒りの
kels	〈名詞〉	冬
kelsament	〈名詞〉	冬山
ty'els	〈名詞〉	冬樹・冬木
Canbels	〈名詞〉	冬草
meQote	〈名詞〉	島・島嶼
osios	〈名詞〉	桃色・ピンク色
esia	〈名詞〉	答え
	〈文頭詞〉	応答の文頭詞
lakan	〈名詞〉	頭脳・かしこさ
ganZia	〈名詞〉	頭部・頭・頭蓋
yuuk	〈名詞〉	同好会・部・集団
gaga	〈名詞〉	道具・ツール
Cyekt	〈名詞〉	日
iclisk	〈名詞〉	日記・日誌
sylut	〈名詞〉	日付
monushaha	〈名詞〉	入浴行為
eqK	〈名詞〉	猫・ねこ・にゃんこ
loxxa	〈名詞〉	年
pes	〈名詞〉	白
	〈形容詞〉	白い
vexin	〈名詞〉	爆弾
Ciauna	〈名詞〉	箱・収納
meyiZo'rdU	〈名詞〉	畑・肥地・畑地
Zo'rdUban	〈名詞〉	畑土
zykac	〈名詞〉	発音線
cern	〈名詞〉	髪の毛
Keste	〈名詞〉	罰・代償・報酬
ajt	〈名詞〉	範囲・距離・射程
dyni	〈名詞〉	扉
jexxern	〈名詞〉	眉毛
etert	〈名詞〉	美術
eten	〈名詞〉	美術品
jenirt	〈名詞〉	美術品
nonk	〈名詞〉	鼻
melonk	〈名詞〉	鼻風邪
	〈動詞〉	鼻風邪を引く
jilni	〈名詞〉	筆箱
Ceniauna	〈名詞〉	筆箱
Lenvl	〈名詞〉	表
efitta	〈名詞〉	表意文字
akii	〈名詞〉	表情
	〈接尾辞〉	～な顔
denC	〈名詞〉	病気・具合の悪さ
yuri	〈名詞〉	布
muska	〈名詞〉	布団・夜着
peyQ	〈名詞〉	父親
sogtt	〈名詞〉	負担
xin	〈名詞〉	武器
xinian	〈名詞〉	武器職人
Cie	〈名詞〉	部屋
cwa	〈名詞〉	部隊
jiks	〈名詞〉	風
mazalaaz	〈名詞〉	風・遺風・流儀・やり方
mel	〈名詞〉	風邪
won	〈名詞〉	覆う者
	〈動詞〉	覆い尽くす・(すっぽりと)覆う
konpein	〈名詞〉	物
twin	〈名詞〉	物
binstis	〈名詞〉	物語
issan	〈名詞〉	文学作品・小説
ltta	〈名詞〉	文字
lttenvel	〈名詞〉	文字表
shaud	〈名詞〉	文章・文
bykala	〈名詞〉	文明
varqm	〈名詞〉	文明・文化
ek'a	〈名詞〉	壁
malQ	〈名詞〉	母親
anzia	〈名詞〉	宝物・大事なもの
qye	〈名詞〉	方角・方向
	〈接尾辞〉	～方・～的傾向
kilqtt	〈名詞〉	法則・法
vuel	〈名詞〉	法律
	〈動詞〉	法に決める
vel	〈名詞〉	帽子・ヘルメット・装頭具
torpolink	〈名詞〉	望み・願い
	〈名詞〉	トーポリンク・望む事
entu	〈名詞〉	棒・(まっすぐな)線
end	〈名詞〉	頬・頬っぺた
kelqye	〈名詞〉	北・(比喩的に)冬
	〈形容詞〉	寒い・冬のような
brZert	〈名詞〉	本
iKott	〈名詞〉	魔物
amaiz	〈名詞〉	魔法
kolbi	〈名詞〉	麻
Leins	〈名詞〉	妹
orni	〈名詞〉	未来
Cloka	〈名詞〉	蜜柑・みかん
Tin	〈名詞〉	夢・望むこと・目標
myanCa	〈名詞〉	名前
qeyks	〈名詞〉	名前・銘
	〈動詞〉	呼ぶ・称する
sklas	〈名詞〉	明かり・灯
tleks	〈名詞〉	明日
olQes	〈名詞〉	面質
tyaqu	〈名詞〉	木・樹木・生木
yai	〈名詞〉	目・眼
abuul	〈名詞〉	夜
lasiks	〈名詞〉	役職・地位
kulaM	〈名詞〉	友人
onta	〈名詞〉	遊び
KnaKk	〈名詞〉	予定
yeyu	〈名詞〉	幼体・こども
tostikk	〈名詞〉	曜日
atyema	〈名詞〉	羊羹
jalon	〈名詞〉	硫黄
wattis	〈名詞〉	梁
itular	〈名詞〉	力・筋力
ed'ano	〈名詞〉	力・暴力
noka	〈名詞〉	林檎・りんご
Renf	〈名詞〉	涙・悲しみ・哀
apli	〈名詞〉	霊
palans	〈名詞〉	労働・仕事
sukatu	〈名詞〉	廊下・(機能的な)隙間
lazpen	〈名詞〉	和音
les	〈名詞〉	話・命題
tynva	〈名詞〉	惑星
	〈名詞〉	界隈・遠地
bcok	〈名詞〉	腕
adekorg	〈名詞〉	琥珀石
tenp	〈名詞〉	罠
yotyanos	〈名詞〉	蜥蜴・トカゲ・とかげ
manwo	〈名詞〉	蟲・昆虫・むし
