word,trans,exp,level,memory,modify,pron,filelink
"noupw","","【訳語】
包む
【用例】
【動詞】 (de)",0,0,0,""
"oKnak","","【訳語】
続く
【用例】
【動詞】 (de)",0,0,0,""
"ons","","【訳語】
嗅ぐ
【用例】
【動詞】 (le)",0,0,0,""
"oRga","","【訳語】
記録
【用例】
【動詞】 (de)",0,0,0,""
"oZak","","【訳語】
超える
【用例】
【動詞】 (de)",0,0,0,""
"pal","","【訳語】
開く
【用例】
【動詞】 (de)",0,0,0,""
"Qazin","","【訳語】
拭う・拭きとる
【用例】
【動詞】 (de)",0,0,0,""
"qem","","【訳語】
産まれる・生まれる・誕生する
【用例】
【動詞】 (de)",0,0,0,""
"reyla","","【訳語】
評価する・採点
【用例】
【動詞】語形はtl、意味はde (tl de)",0,0,0,""
"sent","","【訳語】
聴く
【用例】
【動詞】 (le)",0,0,0,""
"sijyi","","【訳語】
生きる
【用例】
【動詞】 (de)",0,0,0,""
"skrlin","","【訳語】
喋る
【用例】
【動詞】 (de)",0,0,0,""
"stey'yen","","【訳語】
過ぎる
【用例】
【動詞】 (de)",0,0,0,""
"tante","","【訳語】
繋ぐ・連結する・結びつける
【用例】
【動詞】 (de)",0,0,0,""
"tawor","","【訳語】
到達
【用例】
【動詞】 (de)",0,0,0,""
"Ton","","【訳語】
存在する
【用例】
【動詞】 (de)",0,0,0,""
"tweek","","【訳語】
投げる
【用例】
【動詞】 (de)",0,0,0,""
"tyfal","","【訳語】
必要になる
【用例】
【動詞】 (de)",0,0,0,""
"tylrx","","【訳語】
触る
【用例】
【動詞】 (de)",0,0,0,""
"tyxen","","【訳語】
味わう
【用例】
【動詞】 (le)",0,0,0,""
"vaxi","","【訳語】
(家などに)帰る
【用例】
【動詞】 (de)",0,0,0,""
"velin","","【訳語】
頭に乗せる
【用例】
【動詞】 (de)",0,0,0,""
"vely","","【訳語】
破壊する
【用例】
【動詞】 (de)",0,0,0,""
"veqa","","【訳語】
爆発する
【用例】
【動詞】 (de)",0,0,0,""
"verent","","【訳語】
爆破する
【用例】
【動詞】 (de)",0,0,0,""
"vote","","【訳語】
踊る
【用例】
【動詞】 (de)",0,0,0,""
"wal","","【訳語】
～する
【用例】
【動詞】 (de)",0,0,0,""
"webens","","【訳語】
終わる
【用例】
【動詞】 (de)",0,0,0,""
"weeLuon","","【訳語】
実行出来る
【用例】
【動詞】 (de)",0,0,0,""
"weera","","【訳語】
実行する
【用例】
【動詞】 (de)",0,0,0,""
"wenks","","【訳語】
弾く
【用例】
【動詞】 (de)",0,0,0,""
"wirt","","【訳語】
感じる
【用例】
【動詞】 (le)",0,0,0,""
"wog","","【訳語】
動く・動作する
【用例】
【動詞】 (de)",0,0,0,""
"xarlo","","【訳語】
始まり
【用例】
【動詞】 (de)",0,0,0,""
"xeymeaQ","","【訳語】
証明
【用例】
【動詞】 (de)",0,0,0,""
"xinks","","【訳語】
出題する
【用例】
【動詞】 (de)",0,0,0,""
"xrdi","","【訳語】
食べる
【用例】
【動詞】 (de)",0,0,0,""
"xyk","","【訳語】
安定
【用例】
【動詞】 (de)",0,0,0,""
"yed","","【訳語】
買う
【用例】
【動詞】 (de)",0,0,0,""
"Zank","","【訳語】
～の対になる
【用例】
【動詞】 (de)",0,0,0,""
"Zanta","","【訳語】
興味を失う
【用例】
【動詞】 (de)",0,0,0,""
"Zbeft","","【訳語】
探す
【用例】
【動詞】 (de)",0,0,0,""
"Zijtes","","【訳語】
持ち去る
【用例】
【動詞】 (de)",0,0,0,""
"Zkka","","【訳語】
作業
【用例】
【動詞】 (de)",0,0,0,""
"Zofte","","【訳語】
見つける
【用例】
【動詞】 (de)",0,0,0,""
"zty","","【訳語】
発音・読む
【用例】
【動詞】 (de)",0,0,0,""
"ererl","","【訳語】
～より
【用例】
【独立詞】”～一同”や、”～より”のような意味合いを持つ。 (de)",0,0,0,""
"enca","","【訳語】
意外と・案外
【用例】
【文頭詞】 (de)",0,0,0,""
"esia","","【訳語】
答え
【用例】
【文頭詞】 (de)",0,0,0,""
"hel","","【訳語】
疑問
【用例】
【文頭詞】 (de)",0,0,0,""
"kap","","【訳語】
～だから
【用例】
【文頭詞】 (de)",0,0,0,""
"kaste","","【訳語】
～らしいと聞いた、不確定だが
【用例】
【文頭詞】 (de)",0,0,0,""
"kix","","【訳語】
～でも・しかし
【用例】
【文頭詞】venialよりも弱い表現 (le)",0,0,0,""
"selcw","","【訳語】
話を変える
【用例】
【文頭詞】話を変える・話題を変える (de)",0,0,0,""
"venial","","【訳語】
~だとしても・しかし
【用例】
【文頭詞】 (de)",0,0,0,""
"ZalaK","","【訳語】
仮定
【用例】
【文頭詞】 (de)",0,0,0,""
"ac'c","","【訳語】
祖先
【用例】
【名詞】遠い祖先、昔の人 (de)",0,0,0,""
"adezin","","【訳語】
石
【用例】
【名詞】 (de)",0,0,0,""
"ag","","【訳語】
人
【用例】
【名詞】Homo・sapiens・sapiensのderle名 (de)",0,0,0,""
"akacoln","","【訳語】
虚化する
【用例】
【名詞】異界由来、作者が個人的に使うための単語、源流はジャンプ漫画のBLEACH (de)",0,0,0,""
"akluks","","【訳語】
虚化した者
【用例】
【名詞】異界由来、作者が個人的に使うための単語、源流はジャンプ漫画のBLEACH (le)",0,0,0,""
"alte","","【訳語】
A
【用例】
【名詞】 (de)",0,0,0,""
"amiza","","【訳語】
魔法・(形容詞として)念力的な・特別な
【用例】
【名詞】
魔法で起こされる事象全般を指す。(de)
[変更]h290916 amizk amiza",0,0,0,""
"anxe","","【訳語】
秋
【用例】
【名詞】 (de)",0,0,0,""
"apli","","【訳語】
霊
【用例】
【名詞】 (de)",0,0,0,""
"asikk","","【訳語】
スプーン
【用例】
【名詞】 (de)",0,0,0,""
"aten","","【訳語】
美術品
【用例】
【名詞】 (le)",0,0,0,""
"atert","","【訳語】
美術
【用例】
【名詞】 (le)",0,0,0,""
"atma","","【訳語】
羊羹
【用例】
【名詞】 (de)",0,0,0,""
"aulakk","","【訳語】
言語
【用例】
【名詞】～語・（名詞につけて）～の話す言語 (de)",0,0,0,""
"avul","","【訳語】
夜
【用例】
【名詞】 (de)",0,0,0,""
"aynilin","","【訳語】
銃
【用例】
【名詞】 (de)",0,0,0,""
"Bains","","【訳語】
弟
【用例】
【名詞】 (de)",0,0,0,""
"belto","","【訳語】
B
【用例】
【名詞】 (de)",0,0,0,""
"Bouns","","【訳語】
兄
【用例】
【名詞】 (de)",0,0,0,""
"brZert","","【訳語】
本
【用例】
【名詞】 (de)",0,0,0,""
"cadi","","【訳語】
机
【用例】
【名詞】 (de)",0,0,0,""
"calk","","【訳語】
図形
【用例】
【名詞】 (de)",0,0,0,""
"calq","","【訳語】
色
【用例】
【名詞】 (de)",0,0,0,""
"can'nak","","【訳語】
試作品
【用例】
【名詞】 (de)",0,0,0,""
"canu","","【訳語】
消しゴム
【用例】
【名詞】 (de)",0,0,0,""
"caq","","【訳語】
C
【用例】
【名詞】 (de)",0,0,0,""
"carite","","【訳語】
銀
【用例】
【名詞】 (de)",0,0,0,""
"cein","","【訳語】
紙幣
【用例】
【名詞】 (le)",0,0,0,""
"Centerl","","【訳語】
恒星
【用例】
【名詞】 (de)",0,0,0,""
"cerk","","【訳語】
足
【用例】
【名詞】 (de)",0,0,0,""
"cern","","【訳語】
髪の毛
【用例】
【名詞】 (de)",0,0,0,""
"ceyM","","【訳語】
音楽
【用例】
【名詞】 (de)",0,0,0,""
"ceyZaM","","【訳語】
旋律
【用例】
【名詞】 (de)",0,0,0,""
"ciks","","【訳語】
僧
【用例】
【名詞】 (de)",0,0,0,""
"cily","","【訳語】
床・地面
【用例】
【名詞】 (de)",0,0,0,""
"Cloka","","【訳語】
蜜柑
【用例】
【名詞】出界に蜜柑はあるのか…？ (de)",0,0,0,""
"cwa","","【訳語】
部隊
【用例】
【名詞】 (de)",0,0,0,""
"Cyekt","","【訳語】
日
【用例】
【名詞】 (de)",0,0,0,""
"deR'onta","","【訳語】
あっち向いてほい
【用例】
【名詞】異界由来、現界に存在する遊びの名前。 (de)",0,0,0,""
"derk","","【訳語】
手
【用例】
【名詞】 (de)",0,0,0,""
"derl","","【訳語】
D
【用例】
【名詞】 (de)",0,0,0,""
"dery","","【訳語】
指
【用例】
【名詞】 (de)",0,0,0,""
"doles","","【訳語】
..
【用例】
【名詞】文頭と文末につけるﾋﾟﾘｵﾄﾞに似た記号の事、文頭のものはfeni dolesと、文末のものはlana dolesと呼ぶ。
名詞 (de)",0,0,0,""
"edain","","【訳語】
赤
【用例】
【名詞】 (de)",0,0,0,""
"edinta","","【訳語】
真っ赤な・真紅の
【用例】
【名詞】 (de)",0,0,0,""
"efitta","","【訳語】
表意文字
【用例】
【名詞】 (de)",0,0,0,""
"efty","","【訳語】
意味
【用例】
【名詞】 (de)",0,0,0,""
"egyq","","【訳語】
責任
【用例】
【名詞】 (de)",0,0,0,""
"elhest","","【訳語】
ヘリウム
【用例】
【名詞】 (de)",0,0,0,""
"eliarl","","【訳語】
紙
【用例】
【名詞】 (de)",0,0,0,""
"elkoqy","","【訳語】
電子・データ
【用例】
【名詞】 (de)",0,0,0,""
"elto","","【訳語】
E
【用例】
【名詞】 (de)",0,0,0,""
"ely","","【訳語】
0
【用例】
【名詞】説明不要 (de)",0,0,0,""
"emenca","","【訳語】
～と～・＆
【用例】
【名詞】enmecia、emenと同義 (de)",0,0,0,""
"end","","【訳語】
頬
【用例】
【名詞】 (de)",0,0,0,""
"eni","","【訳語】
ペン
【用例】
【名詞】棒状の筆記用具全般を指す (de)",0,0,0,""
"eqCuw","","【訳語】
消しゴム
【用例】
【名詞】 (de)",0,0,0,""
"eqK","","【訳語】
猫
【用例】
【名詞】 (de)",0,0,0,""
"eryem","","【訳語】
爪
【用例】
【名詞】 (de)",0,0,0,""
"esaki","","【訳語】
世界
【用例】
【名詞】宇宙全域、デーレ界全域を指す、”地表・この星”などの意味はないので注意 (de)",0,0,0,""
"escens","","【訳語】
世界
【用例】
【名詞】出星 (de)",0,0,0,""
"evorle","","【訳語】
亜人
【用例】
【名詞】 (de)",0,0,0,""
"fena","","【訳語】
後
【用例】
【名詞】 (de)",0,0,0,""
"fin","","【訳語】
100
【用例】
【名詞】説明不要 (de)",0,0,0,""
"fisto","","【訳語】
F
【用例】
【名詞】 (de)",0,0,0,""
"funi","","【訳語】
炎
【用例】
【名詞】 (de)",0,0,0,""
"fyl","","【訳語】
4
【用例】
【名詞】説明不要 (de)",0,0,0,""
"geni","","【訳語】
左
【用例】
【名詞】 (de)",0,0,0,""
"Genve","","【訳語】
個性・個体
【用例】
【名詞】 (de)",0,0,0,""
"geykty","","【訳語】
水素
【用例】
【名詞】 (de)",0,0,0,""
"geyta","","【訳語】
戦争
【用例】
【名詞】 (le)",0,0,0,""
"gles","","【訳語】
!!
【用例】
【名詞】文意の強調に使う〈〉の形をしたdoles。doles同様文頭のものをfeni glesと、文末のものをlana glesと呼ぶ。
名詞 (de)",0,0,0,""
"gosten","","【訳語】
G
【用例】
【名詞】 (de)",0,0,0,""
"guluks","","【訳語】
怒りの
【用例】
【名詞】 (de)",0,0,0,""
"hal","","【訳語】
右
【用例】
【名詞】 (de)",0,0,0,""
"heles","","【訳語】
??
【用例】
【名詞】疑問ン文に使う()の形をしたdoles。doles同様文頭のものをfeni helesと、文末のものをlana helesと呼ぶ。
名詞 (de)",0,0,0,""
"hist","","【訳語】
H
【用例】
【名詞】 (de)",0,0,0,""
"icakal","","【訳語】
語彙
【用例】
【名詞】 (de)",0,0,0,""
"icanak","","【訳語】
語彙
【用例】
【名詞】 (de)",0,0,0,""
"ifoll","","【訳語】
一覧
【用例】
【名詞】 (de)",0,0,0,""
"ihuu","","【訳語】
太陽
【用例】
【名詞】 (de)",0,0,0,""
"iKott","","【訳語】
魔物
【用例】
【名詞】 (de)",0,0,0,""
"ilto","","【訳語】
I
【用例】
【名詞】 (de)",0,0,0,""
"iQK","","【訳語】
神
【用例】
【名詞】 (de)",0,0,0,""
"issan","","【訳語】
文学作品・小説
【用例】
【名詞】 (de)",0,0,0,""
"itular","","【訳語】
力
【用例】
【名詞】 (de)",0,0,0,""
"iZenme","","【訳語】
大地
【用例】
【名詞】 (de)",0,0,0,""
"jalon","","【訳語】
硫黄
【用例】
【名詞】 (de)",0,0,0,""
"jaq","","【訳語】
時間
【用例】
【名詞】 (de)",0,0,0,""
"jelius","","【訳語】
春
【用例】
【名詞】 (de)",0,0,0,""
"jelon","","【訳語】
硫黄
【用例】
【名詞】 (de)",0,0,0,""
"jenirt","","【訳語】
美術品
【用例】
【名詞】 (le)",0,0,0,""
"jerte","","【訳語】
J
【用例】
【名詞】 (de)",0,0,0,""
"jerxe","","【訳語】
眼
【用例】
【名詞】 (de)",0,0,0,""
"jilni","","【訳語】
筆箱
【用例】
【名詞】 (de)",0,0,0,""
"jolq","","【訳語】
錯覚
【用例】
【名詞】 (de)",0,0,0,""
"jor'laM","","【訳語】
虚像・嘘の事
【用例】
【名詞】 (de)",0,0,0,""
"kalr","","【訳語】
6
【用例】
【名詞】説明不要 (de)",0,0,0,""
"kanam","","【訳語】
メンバー
【用例】
【名詞】 (de)",0,0,0,""
"KarK","","【訳語】
水
【用例】
【名詞】 (de)",0,0,0,""
"karon","","【訳語】
K
【用例】
【名詞】 (de)",0,0,0,""
"kasks","","【訳語】
国家
【用例】
【名詞】 (de)",0,0,0,""
"Kat","","【訳語】
嘘
【用例】
【名詞】 (de)",0,0,0,""
"kels","","【訳語】
冬
【用例】
【名詞】 (de)",0,0,0,""
"Keng","","【訳語】
傷
【用例】
【名詞】 (de)",0,0,0,""
"KeQ","","【訳語】
(声が)高い
【用例】
【名詞】 (de)",0,0,0,""
"Keste","","【訳語】
罰・代償・見返り
【用例】
【名詞】転じて「報酬」 (de)",0,0,0,""
"kilqtt","","【訳語】
法則
【用例】
【名詞】 (de)",0,0,0,""
"Kirne","","【訳語】
犬
【用例】
【名詞】 (de)",0,0,0,""
"klben","","【訳語】
炭素
【用例】
【名詞】 (de)",0,0,0,""
"klutan","","【訳語】
金額・額面
【用例】
【名詞】 (de)",0,0,0,""
"KnaKk","","【訳語】
予定
【用例】
【名詞】 (de)",0,0,0,""
"knyb","","【訳語】
首
【用例】
【名詞】 (de)",0,0,0,""
"kodon","","【訳語】
酸素
【用例】
【名詞】 (de)",0,0,0,""
"kolbens","","【訳語】
キャンバス
【用例】
【名詞】 (de)",0,0,0,""
"kolbi","","【訳語】
麻
【用例】
【名詞】 (de)",0,0,0,""
"Komitto","","【訳語】
感情
【用例】
【名詞】 (de)",0,0,0,""
"konpein","","【訳語】
物
【用例】
【名詞】 (de)",0,0,0,""
"kowd","","【訳語】
文章
【用例】
【名詞】 (de)",0,0,0,""
"kulaM","","【訳語】
友人
【用例】
【名詞】 (de)",0,0,0,""
"kyen","","【訳語】
硬貨
【用例】
【名詞】 (le)",0,0,0,""
"Kyz","","【訳語】
限界
【用例】
【名詞】 (de)",0,0,0,""
"lame","","【訳語】
10000
【用例】
【名詞】説明不要 (de)",0,0,0,""
"lance","","【訳語】
空
【用例】
【名詞】 (de)",0,0,0,""
"lant","","【訳語】
3
【用例】
【名詞】説明不要 (de)",0,0,0,""
"laryxin","","【訳語】
槍
【用例】
【名詞】 (de)",0,0,0,""
"lazpen","","【訳語】
和音
【用例】
【名詞】 (de)",0,0,0,""
"Leins","","【訳語】
妹
【用例】
【名詞】 (de)",0,0,0,""
"Lens","","【訳語】
姉
【用例】
【名詞】 (de)",0,0,0,""
"Lenvl","","【訳語】
表
【用例】
【名詞】 (de)",0,0,0,""
"les","","【訳語】
話・命題
【用例】
【名詞】 (de)",0,0,0,""
"lesven","","【訳語】
順番・役目
【用例】
【名詞】 (de)",0,0,0,""
"Linkty","","【訳語】
リチウム
【用例】
【名詞】 (de)",0,0,0,""
"lisZelt","","【訳語】
ノート
【用例】
【名詞】 (de)",0,0,0,""
"lmur'a","","【訳語】
女性
【用例】
【名詞】 (de)",0,0,0,""
"lnsa","","【訳語】
花
【用例】
【名詞】 (de)",0,0,0,""
"loxxa","","【訳語】
年
【用例】
【名詞】 (de)",0,0,0,""
"lt","","【訳語】
記号
【用例】
【名詞】 (de)",0,0,0,""
"ltta","","【訳語】
文字
【用例】
【名詞】 (de)",0,0,0,""
"lttenvel","","【訳語】
文字表
【用例】
【名詞】 (de)",0,0,0,""
"lulto","","【訳語】
L
【用例】
【名詞】 (de)",0,0,0,""
"malQ","","【訳語】
母親
【用例】
【名詞】 (de)",0,0,0,""
"meanuks","","【訳語】
言い訳
【用例】
【名詞】 (de)",0,0,0,""
"meji","","【訳語】
土地
【用例】
【名詞】 (de)",0,0,0,""
"mekks","","【訳語】
主張
【用例】
【名詞】 (de)",0,0,0,""
"mel","","【訳語】
風邪
【用例】
【名詞】 (de)",0,0,0,""
"melonk","","【訳語】
鼻風邪
【用例】
【名詞】 (de)",0,0,0,""
"menitin","","【訳語】
マグネシウム
【用例】
【名詞】 (de)",0,0,0,""
"mesty","","【訳語】
M
【用例】
【名詞】 (de)",0,0,0,""
"meyZal","","【訳語】
リズム
【用例】
【名詞】 (de)",0,0,0,""
"mur'a","","【訳語】
男性
【用例】
【名詞】 (de)",0,0,0,""
"naycia","","【訳語】
鉄
【用例】
【名詞】 (le)",0,0,0,""
"nayuto","","【訳語】
N
【用例】
【名詞】 (de)",0,0,0,""
"Nels","","【訳語】
仮面
【用例】
【名詞】 (de)",0,0,0,""
"Neny","","【訳語】
声
【用例】
【名詞】 (de)",0,0,0,""
"nest","","【訳語】
喉
【用例】
【名詞】 (de)",0,0,0,""
"neyTa","","【訳語】
尊厳
【用例】
【名詞】 (de)",0,0,0,""
"noka","","【訳語】
林檎
【用例】
【名詞】出界に林檎はあるのか…？ (de)",0,0,0,""
"nonk","","【訳語】
鼻
【用例】
【名詞】 (de)",0,0,0,""
"nyyks","","【訳語】
名前
【用例】
【名詞】 (de)",0,0,0,""
"oln","","【訳語】
虚
【用例】
【名詞】異界由来、作者が個人的に使うための単語、源流はジャンプ漫画のBLEACH (de)",0,0,0,""
"olNes","","【訳語】
虚面
【用例】
【名詞】異界由来、作者が個人的に使うための単語、源流はジャンプ漫画のBLEACH (de)",0,0,0,""
"olnin","","【訳語】
虚閃
【用例】
【名詞】異界由来、作者が個人的に使うための単語、源流はジャンプ漫画のBLEACH (de)",0,0,0,""
"olQes","","【訳語】
面質
【用例】
【名詞】異界由来、作者が個人的に使うための単語、源流はジャンプ漫画のBLEACH (de)",0,0,0,""
"olto","","【訳語】
O
【用例】
【名詞】 (de)",0,0,0,""
"onta","","【訳語】
遊び
【用例】
【名詞】 (de)",0,0,0,""
"oRga","","【訳語】
記録
【用例】
【名詞】 (de)",0,0,0,""
"orni","","【訳語】
未来
【用例】
【名詞】 (de)",0,0,0,""
"owiccu","","【訳語】
作者
【用例】
【名詞】 (de)",0,0,0,""
"pag","","【訳語】
100000
【用例】
【名詞】説明不要 (de)",0,0,0,""
"pes","","【訳語】
白
【用例】
【名詞】 (de)",0,0,0,""
"pesto","","【訳語】
P
【用例】
【名詞】 (de)",0,0,0,""
"peyQ","","【訳語】
父親
【用例】
【名詞】 (de)",0,0,0,""
"Qa","","【訳語】
9
【用例】
【名詞】説明不要 (de)",0,0,0,""
"qaksto","","【訳語】
鉄
【用例】
【名詞】 (de)",0,0,0,""
"Qanto","","【訳語】
Q
【用例】
【名詞】 (de)",0,0,0,""
"Qea","","【訳語】
間違い・ミス
【用例】
【名詞】 (de)",0,0,0,""
"Ql","","【訳語】
2
【用例】
【名詞】説明不要 (de)",0,0,0,""
"raiten","","【訳語】
愛情
【用例】
【名詞】 (de)",0,0,0,""
"rast","","【訳語】
R
【用例】
【名詞】 (de)",0,0,0,""
"reiben","","【訳語】
(恋愛的な)好き
【用例】
【名詞】 (de)",0,0,0,""
"Renf","","【訳語】
涙
【用例】
【名詞】 (de)",0,0,0,""
"riven'agi","","【訳語】
(模範となる)人、師匠
【用例】
【名詞】 (de)",0,0,0,""
"sala","","【訳語】
7
【用例】
【名詞】説明不要 (de)",0,0,0,""
"san","","【訳語】
S
【用例】
【名詞】 (de)",0,0,0,""
"sdent","","【訳語】
正解
【用例】
【名詞】 (de)",0,0,0,""
"sin","","【訳語】
1000
【用例】
【名詞】説明不要 (de)",0,0,0,""
"sogtt","","【訳語】
負担
【用例】
【名詞】 (de)",0,0,0,""
"taylo","","【訳語】
食べられない物・非食部
【用例】
【名詞】 (de)",0,0,0,""
"teadan","","【訳語】
人格・魂
【用例】
【名詞】 (de)",0,0,0,""
"tel","","【訳語】
鏡
【用例】
【名詞】 (de)",0,0,0,""
"tems","","【訳語】
先端
【用例】
【名詞】 (de)",0,0,0,""
"tenp","","【訳語】
罠
【用例】
【名詞】 (de)",0,0,0,""
"TeQ","","【訳語】
(声が)低い
【用例】
【名詞】 (de)",0,0,0,""
"terl","","【訳語】
星
【用例】
【名詞】 (de)",0,0,0,""
"teylo","","【訳語】
食べ物・可食部
【用例】
【名詞】 (de)",0,0,0,""
"Tin","","【訳語】
夢・望むこと
【用例】
【名詞】日本語で言うと将来の夢の’夢’の用法 (de)",0,0,0,""
"tist","","【訳語】
T
【用例】
【名詞】 (de)",0,0,0,""
"tug","","【訳語】
光
【用例】
【名詞】 (de)",0,0,0,""
"twin","","【訳語】
物
【用例】
【名詞】 (de)",0,0,0,""
"tyA","","【訳語】
1
【用例】
【名詞】説明不要 (de)",0,0,0,""
"tyAny","","【訳語】
木
【用例】
【名詞】 (de)",0,0,0,""
"tyga","","【訳語】
定規
【用例】
【名詞】 (de)",0,0,0,""
"ulto","","【訳語】
U
【用例】
【名詞】 (de)",0,0,0,""
"utykk","","【訳語】
月
【用例】
【名詞】 (de)",0,0,0,""
"valM","","【訳語】
V
【用例】
【名詞】 (de)",0,0,0,""
"valtin","","【訳語】
ベリリウム
【用例】
【名詞】 (de)",0,0,0,""
"vani","","【訳語】
前
【用例】
【名詞】 (de)",0,0,0,""
"var","","【訳語】
5
【用例】
【名詞】説明不要 (de)",0,0,0,""
"vexin","","【訳語】
爆弾
【用例】
【名詞】 (de)",0,0,0,""
"vrqm","","【訳語】
文明
【用例】
【名詞】 (de)",0,0,0,""
"vuel","","【訳語】
法律
【用例】
【名詞】 (de)",0,0,0,""
"wcla","","【訳語】
青
【用例】
【名詞】 (de)",0,0,0,""
"weelin","","【訳語】
するべきこと
【用例】
【名詞】CgyuR weelinで”どうしようかな” (de)",0,0,0,""
"wixa","","【訳語】
8
【用例】
【名詞】説明不要 (de)",0,0,0,""
"wla","","【訳語】
W
【用例】
【名詞】 (de)",0,0,0,""
"won","","【訳語】
覆う者
【用例】
【名詞】異界由来、潜界一の脅威であり、一番の友人。 (de)",0,0,0,""
"worty","","【訳語】
口
【用例】
【名詞】 (de)",0,0,0,""
"xal","","【訳語】
虎
【用例】
【名詞】 (de)",0,0,0,""
"xalin","","【訳語】
剣
【用例】
【名詞】 (de)",0,0,0,""
"xanq","","【訳語】
真理・真実
【用例】
【名詞】 (de)",0,0,0,""
"xatt","","【訳語】
心・精神
【用例】
【名詞】 (de)",0,0,0,""
"xayl","","【訳語】
弓
【用例】
【名詞】 (de)",0,0,0,""
"xece","","【訳語】
言葉・文節・ことわざ
【用例】
【名詞】 (de)",0,0,0,""
"xesten","","【訳語】
X
【用例】
【名詞】 (de)",0,0,0,""
"xeymuks","","【訳語】
証明
【用例】
【名詞】 (de)",0,0,0,""
"xin","","【訳語】
武器
【用例】
【名詞】 (de)",0,0,0,""
"xinian","","【訳語】
武器職人
【用例】
【名詞】 (de)",0,0,0,""
"xonks","","【訳語】
存在
【用例】
【名詞】xoqksと同義 (de)",0,0,0,""
"xoqks","","【訳語】
存在
【用例】
【名詞】Tonの名詞系 (de)",0,0,0,""
"xyys","","【訳語】
呪い
【用例】
【名詞】 (de)",0,0,0,""
"yai","","【訳語】
目・眼
【用例】
【名詞】 (de)",0,0,0,""
"yalto","","【訳語】
Y
【用例】
【名詞】 (de)",0,0,0,""
"yeljetto","","【訳語】
夏
【用例】
【名詞】 (de)",0,0,0,""
"yente","","【訳語】
机
【用例】
【名詞】 (de)",0,0,0,""
"yiv","","【訳語】
準備
【用例】
【名詞】 (de)",0,0,0,""
"Za","","【訳語】
10
【用例】
【名詞】説明不要 (de)",0,0,0,""
"Zark","","【訳語】
辞典
【用例】
【名詞】 (de)",0,0,0,""
"zel","","【訳語】
Z
【用例】
【名詞】 (de)",0,0,0,""
"Zenstin","","【訳語】
事実・真実
【用例】
【名詞】 (de)",0,0,0,""
"Zeva","","【訳語】
町
【用例】
【名詞】 (de)",0,0,0,""
"zey","","【訳語】
恨み
【用例】
【名詞】 (de)",0,0,0,""
"zykac","","【訳語】
発音線
【用例】
【名詞】 (de)",0,0,0,""
"akku","","【訳語】
過去
【用例】
【時制詞】前に、この前にとも訳す。 (de)",0,0,0,""
"ebul","","【訳語】
毎日
【用例】
【時制詞】品詞不確定 (de)",0,0,0,""
"illa","","【訳語】
未来
【用例】
【時制詞】後で、この後にとも訳す。 (de)",0,0,0,""
"jar","","【訳語】
いつかの・いつかに
【用例】
【時制詞】遠いと言える未来を指す。 (de)",0,0,0,""
"jorTikk","","【訳語】
初めて
【用例】
【時制詞】 (le)",0,0,0,""
"kni","","【訳語】
～日前
【用例】
【時制詞】1kniで一日前 (de)",0,0,0,""
"kxe","","【訳語】
～日後
【用例】
【時制詞】1kxeで一日後 (de)",0,0,0,""
"sRlen","","【訳語】
そろそろ・遠くなく
【用例】
【時制詞】そこそこ近い未来を指す。 (de)",0,0,0,""
"tleks","","【訳語】
明日
【用例】
【時制詞】 (le)",0,0,0,""
"tliakks","","【訳語】
明日
【用例】
【時制詞】未来の一日後のこと、とても近い未来の事もさす。 (de)",0,0,0,""
"ty'akks","","【訳語】
昨日
【用例】
【時制詞】過去の一日前のこと、とても近い過去の事もさす。 (de)",0,0,0,""
"wis","","【訳語】
今
【用例】
【時制詞】現在進行形の文で使用する。 (de)",0,0,0,""
"yekk","","【訳語】
あの日・その時
【用例】
【時制詞】 (de)",0,0,0,""
"efmy","","【用例】
【】 (tl)",0,0,0,""
"iderni","","【用例】
【】 (tl)",0,0,0,""
"neyva","","【用例】
【】 (tl)",0,0,0,""
"owvos","","【用例】
【】 (tl)",0,0,0,""
"tikk","","【用例】
【】 (tl)",0,0,0,""
"yerve","","【用例】
【】 (tl)",0,0,0,""
"font","","【訳語】
到着する・到達する
【用例】
【動詞】 (de)",0,0,0,""
"segta","","【訳語】
強大な
【用例】
【形容詞】古語由来 (de)",0,0,0,""
"Cilon","","【訳語】
滅ぼす・抹消する
【用例】
【動詞】転じて「完璧に掃除する」 (de)",0,0,0,""
"forett","","【訳語】
豊かな・富める・繁栄した
【用例】
【形容詞】 (de)",0,0,0,""
"Ceyka","","【訳語】
建てる
【用例】
【動詞】 (de)",0,0,0,""
"pee","〈〉 ","",0,0,0,""
"pa","〈〉 ","",0,0,0,""
"haRo","〈接続詞〉 ～を, 目的句の始端を示す。","【訳語】
てす
",0,0,0,""
