word,trans,exp,level,memory,modify,pron,filelink
"xakk","〈単位〉 歳
〈名詞〉 歳・年・トシ","【造語】 (de)新辞書移行以前",0,0,0,""
"adelni","〈動詞〉 石打ちする
〈名詞〉 石打ち","【造語】 (le)新辞書移行以前
cf: adezin",0,0,0,""
"aguli","〈動詞〉 一寸にする・遠慮する","【造語】 (de)新辞書移行以前",0,0,0,""
"akac","〈動詞〉 変わる・変化する","【造語】 (de)新辞書移行以前",0,0,0,""
"akCaq","〈動詞〉 救う・助ける","【造語】 (de)新辞書移行以前",0,0,0,""
"aken","〈動詞〉 考える・希哲する","【造語】 (de)新辞書移行以前",0,0,0,""
"aklas","〈動詞〉 咲く","【造語】 (de)新辞書移行以前",0,0,0,""
"akorg","〈名詞〉 造語
〈動詞〉 造語する","【造語】 (de)新辞書移行以前",0,0,0,""
"alged","〈動詞〉 (罰や暴力などを)受ける","【語法】
転じて「受身をとる」
【造語】 (de)新辞書移行以前",0,0,0,""
"amunow","〈動詞〉 苦労する","【造語】 (de)新辞書移行以前",0,0,0,""
"antent","〈動詞〉 写す, 写生する
〈形容詞〉 生き写しの","【造語】 (de)新辞書移行以前",0,0,0,""
"arqs","〈動詞〉 思い込む","【造語】 (de)新辞書移行以前",0,0,0,""
"aritto","〈動詞〉 止まる・中止される","【造語】 (de)新辞書移行以前
【変更】 h291213 art aritto (de)",0,0,0,""
"attyela","〈動詞〉 形容する・修飾する","【造語】 (de)新辞書移行以前",0,0,0,""
"ayein","〈動詞〉 足す・加算する","【造語】 (de)新辞書移行以前",0,0,0,""
"ayn","〈動詞〉 射る","【造語】 (de)新辞書移行以前",0,0,0,""
"azapes","〈動詞〉 手放す・失う","【造語】 (de)新辞書移行以前",0,0,0,""
"banQal","〈動詞〉 なかったことにする・消す・削除する","【造語】 (de)新辞書移行以前",0,0,0,""
"banTin","〈動詞〉 ～のふりをする","【造語】 (de)新辞書移行以前",0,0,0,""
"belni","〈動詞〉 拍手をする","【造語】 (de)新辞書移行以前",0,0,0,""
"bens","〈動詞〉 (花等が)散る","【造語】 (de)新辞書移行以前",0,0,0,""
"bermo","〈動詞〉 散乱する・散らかる","【造語】 (de)新辞書移行以前",0,0,0,""
"caow","〈動詞〉 走る","【語法】
例文にて、自動詞の代表としてよく使われる。
【造語】 (de)新辞書移行以前",0,0,0,""
"car","〈動詞〉 生み出す・出産する","【語法】
植物には使わない。動物が生殖の結果出産をすること。転じて創作者が苦労して作品を生みだすことを指す。
【造語】 (de)新辞書移行以前",0,0,0,""
"cef","〈動詞〉 見つめる・じっと観測する","【造語】 (de)新辞書移行以前",0,0,0,""
"cekten","〈動詞〉 歩く","【造語】 (de)新辞書移行以前",0,0,0,""
"Cente","〈動詞〉 輝く","【造語】 (de)新辞書移行以前",0,0,0,""
"Cgy","〈動詞〉 悩む","【造語】 (de)新辞書移行以前",0,0,0,""
"cyp","〈動詞〉 進む","【造語】 (de)新辞書移行以前
【変更】 h300618 cp cyp (de)",0,0,0,""
"cirj","〈動詞〉 計算する","【造語】 (de)新辞書移行以前
【変更】 h300618 crj cirj (de)",0,0,0,""
"Cxin","〈動詞〉 歌う","【造語】 (de)新辞書移行以前",0,0,0,""
"dent'ail","〈動詞〉 なくなる, 失われる, 無くす","【造語】 (de)新辞書移行以前",0,0,0,""
"derkente","〈動詞〉 手をつなぐ","【造語】 (de)新辞書移行以前
cf:〈派生〉 derk",0,0,0,""
"Dunowl","〈名詞〉 準備する","【造語】 (de)新辞書移行以前
【変更】 h300224 donowla dunowl",0,0,0,""
"dort","〈動詞〉 死ぬ","【造語】 (de)新辞書移行以前",0,0,0,""
"edylot","〈動詞〉 消す・削る","【語法】
banQalより弱い。
【造語】 (de)新辞書移行以前",0,0,0,""
"ekatt","〈動詞〉 完成する","【造語】 (de)新辞書移行以前",0,0,0,""
"elence","〈動詞〉 並べる
〈動詞〉 掛ける・掛け算する","【語法】
出人は掛け算のことを”nをm個並べる”(elence n m)と言い、それは後に演算子として数字と数字の間に収まった。
【造語】 (de)新辞書移行以前",0,0,0,""
"elib","〈動詞〉 出会う","【造語】 (de)新辞書移行以前",0,0,0,""
"enaulu","〈動詞〉 教えてもらう","【造語】 (le)新辞書移行以前
【変更】 h300416 enast enaulu le",0,0,0,""
"enest","〈動詞〉 伝える","【造語】 (de)新辞書移行以前",0,0,0,""
"enia","〈動詞〉 教える","【造語】 (le)新辞書移行以前",0,0,0,""
"esiaty","〈動詞〉 発生する・生えてくる","【造語】 (de)新辞書移行以前",0,0,0,""
"esscl","〈動詞〉 整頓する・掃除する","【造語】 (de)新辞書移行以前",0,0,0,""
"etyskks","〈動詞〉 錬金する","【造語】 (de)新辞書移行以前",0,0,0,""
"fecy","〈動詞〉 貼り付ける・接着する","【造語】 (de)新辞書移行以前",0,0,0,""
"fladus","〈動詞〉 掘り出す・発掘する","【造語】 (de)新辞書移行以前
【変更】 h300224 FlaDs fladus",0,0,0,""
"fog","〈動詞〉 言う・伝える","【造語】 (de)新辞書移行以前",0,0,0,""
"goda","〈動詞〉 求める・望む","【造語】 (de)新辞書移行以前",0,0,0,""
"goon","〈動詞〉 欲しがる・欲す","【語法】
物質的な欲、それを表明すること。
【造語】 (de)新辞書移行以前",0,0,0,""
"gr'rin","〈動詞〉 描く","【造語】 (de)新辞書移行以前",0,0,0,""
"gulain","〈動詞〉 怒る","【造語】 (de)新辞書移行以前",0,0,0,""
"hakkum","〈動詞〉 あげる・融通する・寄付する","【造語】 (de)新辞書移行以前
【変更】 h300404 hakkm hakkum (de)",0,0,0,""
"hayl","〈動詞〉 待ち構える・張り込む","【造語】 (de)新辞書移行以前",0,0,0,""
"hekum","〈動詞〉 貰う・受益する","【造語】 (de)新辞書移行以前",0,0,0,""
"helka","〈動詞〉 書く・記す","【造語】 (de)新辞書移行以前
【変更】 h300219 hhik helka (de)",0,0,0,""
"hyurZa","〈動詞〉 剥がす・剥ぐ・削ぐ・(獲物などを)解体する","【造語】 (de)新辞書移行以前",0,0,0,""
"icalur","〈動詞〉 斬る・切断する・絶つ","【造語】 (de)新辞書移行以前",0,0,0,""
"iclas","〈動詞〉 記す・記録する","【造語】 (de)新辞書移行以前
【変更】 h300223 iclis iclas (de)",0,0,0,""
"icno","〈動詞〉 革命する・大きく変わる・様変わる・打ち倒す
〈名詞〉 革命","【造語】 (de)新辞書移行以前",0,0,0,""
"iM","〈動詞〉 知る
〈感嘆詞〉 あぁ。・そうだったのか","【語法】
真実を知ったとき、思いがけない正解を見たとき、驚きを以って感嘆詞として使う。
動詞としてもそういった意味を持つ。
【造語】 (de)新辞書移行以前",0,0,0,""
"jelen","〈動詞〉 断髪する・髪を切る","【造語】 (de)新辞書移行以前",0,0,0,""
"jent","〈動詞〉 見る","【語法】
意図してじっと見る。見つめる。
【造語】 (le)新辞書移行以前",0,0,0,""
"jes","〈動詞〉 切る","【造語】 (de)新辞書移行以前",0,0,0,""
"jestin","〈動詞〉 遠慮する・躊躇する・思いとどまる","【造語】 (de)新辞書移行以前",0,0,0,""
"jrq","〈動詞〉 作る","【造語】 (de)新辞書移行以前",0,0,0,""
"Katain","〈動詞〉 嘘をつく","【造語】 (de)新辞書移行以前",0,0,0,""
"Kenir","〈動詞〉 彩る・花を添える","【語法】
彩るとは言うが、彩色のことを指すのはまれで、”場を彩る”や、”サラダに彩を添える”のような意味で使うことが多い。
【造語】 (de)新辞書移行以前",0,0,0,""
"Kenxy","〈動詞〉 裁く・責める・譴責する・けん責する","【造語】 (de)新辞書移行以前",0,0,0,""
"Kery","〈動詞〉 討伐する・成敗する・やっつける","【造語】 (de)新辞書移行以前",0,0,0,""
"Kgyw","〈動詞〉 苦労する","【造語】 (de)新辞書移行以前",0,0,0,""
"kint","〈動詞〉 待つ","【造語】 (de)新辞書移行以前",0,0,0,""
"klant","〈動詞〉 絞める","【造語】 (de)新辞書移行以前",0,0,0,""
"kuliuM","〈動詞〉 協力する","【造語】 (de)新辞書移行以前",0,0,0,""
"kyenin","〈動詞〉 コイントスする・賭けにて決める","【造語】 (le)新辞書移行以前",0,0,0,""
"lary","〈動詞〉 突く・衝く","【用例】 lary larixin.　槍で突く
【造語】 (de)新辞書移行以前",0,0,0,""
"leyz","〈動詞〉 回転する・回る","【語法】
その場で回ることのみを指す。
【造語】 (tl de)新辞書移行以前
【注意】 語形はtl、意味はde",0,0,0,""
"lfela","〈動詞〉 増える","【語法】
漸次的に増えること。
【造語】 (de)新辞書移行以前",0,0,0,""
"luku","〈動詞〉 落ちる","【語法】
自動詞として、物体が勝手に(誰かに落とされたとかでなく)落ちた場合を言う。また、意図せずに手などから滑り落としたときもこう言うことがある。
【造語】 (de)新辞書移行以前",0,0,0,""
"maace","〈動詞〉 非難する・糾弾する","【造語】 (de)新辞書移行以前",0,0,0,""
"maynor","〈動詞〉 警戒する","【造語】 (de)新辞書移行以前",0,0,0,""
"meantam","〈動詞〉 言い訳をする","【造語】 (de)新辞書移行以前",0,0,0,""
"meluain","〈動詞〉 風邪をひく","【造語】 (de)新辞書移行以前",0,0,0,""
"messe","〈動詞〉 主張する","【造語】 (de)新辞書移行以前",0,0,0,""
"meyli","〈動詞〉 流れる・滴る・滑り落ちる","【語法】
主に液体だが、例えば抱えた大量のものを落としてしまったときなどにも使う。
【造語】 (de)新辞書移行以前",0,0,0,""
"nanta","〈動詞〉 持つ・所有する","【造語】 (de)新辞書移行以前",0,0,0,""
"nasM","〈動詞〉 繰り返す・回す","【造語】 (de)新辞書移行以前",0,0,0,""
"nasvel","〈動詞〉 被る","【造語】 (de)新辞書移行以前",0,0,0,""
"neeq","〈動詞〉 残す・継承する・(その場にいなくとも)影響を及ぼす","【造語】 (de)新辞書移行以前",0,0,0,""
"nord","〈動詞〉 震える","【造語】 (tl)新辞書移行以前",0,0,0,""
"noupw","〈動詞〉 包む","【造語】 (de)新辞書移行以前",0,0,0,""
"oKnak","〈動詞〉 続く","【造語】 (de)新辞書移行以前",0,0,0,""
"ons","〈動詞〉 嗅ぐ","【造語】 (le)新辞書移行以前",0,0,0,""
"oRga","〈動詞〉 記録する","【造語】 (de)新辞書移行以前",0,0,0,""
"oz'ak","〈動詞〉 超える・飛び越える","【語源】 oz-ak
跳ぶ-特定方向(？)
【造語】 (de)新辞書移行以前
【変更】 h300224 oZak oz'ak",0,0,0,""
"pal","〈動詞〉 開ける","【造語】 (de)新辞書移行以前",0,0,0,""
"Qazin","〈動詞〉 拭う・拭きとる","【造語】 (de)新辞書移行以前",0,0,0,""
"qem","〈動詞〉 産まれる・生まれる・誕生する","【造語】 (de)新辞書移行以前",0,0,0,""
"reyla","〈動詞〉 評価する・採点する","【変更】 (tl de)新辞書移行以前
【注意】 語形はtl、意味はde",0,0,0,""
"sent","〈動詞〉 聴く","【造語】 (le)新辞書移行以前",0,0,0,""
"si'ja","〈動詞〉 生きる","【造語】 (de)新辞書移行以前
【変更】 h300501 sijyi si'ja",0,0,0,""
"skrlin","〈動詞〉 喋る・話す・雑談する","【造語】 (de)新辞書移行以前",0,0,0,""
"stey'yen","〈動詞〉 過ぎる","【造語】 (de)新辞書移行以前",0,0,0,""
"tante","〈動詞〉 繋ぐ・連結する・結びつける","【造語】 (de)新辞書移行以前",0,0,0,""
"tawor","〈動詞〉 到達する","【造語】 (de)新辞書移行以前",0,0,0,""
"Ton","〈動詞〉 存在する","【造語】 (de)新辞書移行以前
cf:〈派生〉 xoqks",0,0,0,""
"tweek","〈動詞〉 投げる","【造語】 (de)新辞書移行以前",0,0,0,""
"tyfal","〈動詞〉 必要になる","【語法】
自動詞であることに注意
【造語】 (de)新辞書移行以前",0,0,0,""
"tylrx","〈動詞〉 触る","【造語】 (de)新辞書移行以前",0,0,0,""
"tyxen","〈動詞〉 味わう","【造語】 (le)新辞書移行以前",0,0,0,""
"vaxi","〈動詞〉 (家などに)帰る","【造語】 (de)新辞書移行以前",0,0,0,""
"velin","〈動詞〉 頭に乗せる・(帽子などを)かぶる
〈接続詞〉 乗せる・乗せた・乗せ","【用例】 tios qeta velin xavalin mangio
パン　甘い　乗せ　クリーム　牛乳-による
甘パンのクリームのせ
【造語】 (de)新辞書移行以前",0,0,0,""
"vely","〈動詞〉 (故意に)破壊する・壊す","【造語】 (de)新辞書移行以前",0,0,0,""
"veqa","〈動詞〉 爆発する","【造語】 (de)新辞書移行以前",0,0,0,""
"verent","〈動詞〉 爆破する","【造語】 (de)新辞書移行以前",0,0,0,""
"vote","〈動詞〉 踊る
〈動詞〉 演ずる","【語法】
演ずるの意味は特に歌劇のみに使う。
【造語】 (de)新辞書移行以前",0,0,0,""
"wal","〈動詞〉 ～する・代動詞・Do","【造語】 (de)新辞書移行以前",0,0,0,""
"webens","〈動詞〉 終わる","【造語】 (de)新辞書移行以前",0,0,0,""
"weeLuon","〈形容詞〉 実行出来る・出来る状態にある","【造語】 (de)新辞書移行以前
cf:〈派生〉 weera",0,0,0,""
"weera","〈動詞〉 実行する・する・Do","【造語】 (de)新辞書移行以前
cf:〈派生〉 weeLuon, weelin
cf:〈似義〉 two",0,0,0,""
"wenks","〈動詞〉 弾く","【用例】 (de)新辞書移行以前
【語法】
弦楽器を演奏すること。",0,0,0,""
"wirt","〈動詞〉 感じる","【語法】
感覚としての感じるではなく、(何かを知覚して)感じる、感想の感。
【造語】 (le)新辞書移行以前",0,0,0,""
"wog","〈動詞〉 動く・動かす・動作する","【造語】 (de)新辞書移行以前
語順の決定時に使っていたような気がするのでたぶん最古の単語。",0,0,0,""
"xarlo","〈動詞〉 始まる・始める","【造語】 (de)新辞書移行以前
cf:〈派生〉 xarlins",0,0,0,""
"xeymeaQ","〈動詞〉 証明する・納得させる","【造語】 (de)新辞書移行以前",0,0,0,""
"xinks","〈動詞〉 出題する","【造語】 (de)新辞書移行以前",0,0,0,""
"xrdi","〈動詞〉 食べる","【造語】 (de)新辞書移行以前",0,0,0,""
"yed","〈動詞〉 買う","【造語】 (de)新辞書移行以前",0,0,0,""
"Zank","〈動詞〉 ～の対になる・対に据えられる","【造語】 (de)新辞書移行以前",0,0,0,""
"Zanta","〈動詞〉 興味を失う・飽きる","【造語】 (de)新辞書移行以前",0,0,0,""
"Zbeft","〈動詞〉 探す","【造語】 (de)新辞書移行以前",0,0,0,""
"Zijtes","〈動詞〉 持ち去る・(故意に)持って行く","【語法】
(悪意を持つか否かを問わずに)盗み出す
本来そこから出してはならないものを持ち出す
【造語】 (de)新辞書移行以前",0,0,0,""
"Zikka","〈動詞〉 作業する","【造語】 (de)新辞書移行以前
【変更】 h300219 Zkka Zikka (de)",0,0,0,""
"Zofte","〈動詞〉 見つける・見出す","【語法】
物質的なもの、探し物を見つけたとき等の”見つける”。
【造語】 (de)新辞書移行以前
cf:〈似義〉 ZofKo",0,0,0,""
"zyka","〈動詞〉 発音する・読む","【造語】 (de)新辞書移行以前
【変更】 h291213 zty zyka (de)",0,0,0,""
"ererl","〈前置詞〉 ～より・by・手段","【語法】
手段・材料を表す。
例 cirjel ererl dec
dec数より算出される
【造語】 (de)新辞書移行以前",0,0,0,""
"enca","〈文頭詞〉 意外と・案外","【造語】 (de)新辞書移行以前",0,0,0,""
"esia","〈名詞〉 答え
〈文頭詞〉 応答の文頭詞","【造語】 (de)新辞書移行以前",0,0,0,""
"hel","〈文頭詞〉 疑問の文頭詞","【造語】 (de)新辞書移行以前",0,0,0,""
"kap","〈文頭詞〉 ～だから～だろう","【語法】
fainは命令にのみ使い、こちらは必然・類推などに使う。
【造語】 (de)新辞書移行以前
cf:〈似義〉 fain",0,0,0,""
"kaste","〈文頭詞〉 ～らしいと聞いた, 不確定だが","【造語】 (de)新辞書移行以前",0,0,0,""
"kix","〈文頭詞〉 ～でも・しかし","【語法】
venialよりも弱い表現。
【造語】 (le)新辞書移行以前",0,0,0,""
"selcw","〈文頭詞〉 話は変わるが・そうそう・そういえば","【造語】 (de)新辞書移行以前",0,0,0,""
"venial","〈文頭詞〉 ～だとしても・しかし","【造語】 (de)新辞書移行以前",0,0,0,""
"ZalaK","〈文頭詞〉 仮定しての・まさか","【語法】
まさかとは思うが～だろうか・もしかしたら～かもしれない
【造語】 (de)新辞書移行以前",0,0,0,""
"ac'c","〈名詞〉 祖先・昔の人","【造語】 (de)新辞書移行以前",0,0,0,""
"adezin","〈名詞〉 石","【造語】 (de)新辞書移行以前
cf: adelni",0,0,0,""
"ag","〈名詞〉 人","【造語】 (de)新辞書移行以前",0,0,0,""
"akacoln","〈動詞〉 虚化する","【造語】 (de)新辞書移行以前
【注意】 異界由来、作者が個人的に使うための単語、源流はジャンプ漫画のBLEACH",0,0,0,""
"akluks","〈名詞〉 虚化した者","【造語】 (le)新辞書移行以前
【注意】 異界由来、作者が個人的に使うための単語、源流はジャンプ漫画のBLEACH",0,0,0,""
"alte","〈名詞〉 A, a
〈代名詞〉 一番目・一等
〈形容詞〉 一番目の・一等の・初めの","【造語】 (de)新辞書移行以前",0,0,0,""
"amaiz","〈名詞〉 魔法","【造語】 (de)新辞書移行以前
【変更】 h29???? amizk amaiz (de)",0,0,0,""
"anxe","〈名詞〉 秋","【造語】 (de)新辞書移行以前",0,0,0,""
"apli","〈名詞〉 霊","【造語】 (de)新辞書移行以前",0,0,0,""
"asikk","〈名詞〉 スプーン・匙","【造語】 (de)新辞書移行以前",0,0,0,""
"eten","〈名詞〉 美術品","【造語】 (le)新辞書移行以前
cf: etert",0,0,0,""
"etert","〈名詞〉 美術","【造語】  (le)新辞書移行以前
cf: eten",0,0,0,""
"atyema","〈名詞〉 羊羹","【造語】 (de)新辞書移行以前
【変更】 h291206 atma atyema (de)",0,0,0,""
"aulakk","〈名詞〉 言語","【造語】 (de)新辞書移行以前",0,0,0,""
"abuul","〈名詞〉 夜","【造語】 (de)新辞書移行以前
【変更】 h291109 avul abuul (de)",0,0,0,""
"aynilin","〈名詞〉 銃","【造語】 (de)新辞書移行以前",0,0,0,""
"Bains","〈名詞〉 弟","【造語】 (de)新辞書移行以前",0,0,0,""
"belto","〈名詞〉 B, b","【造語】 (de)新辞書移行以前",0,0,0,""
"Bouns","〈名詞〉 兄","【造語】 (de)新辞書移行以前",0,0,0,""
"brZert","〈名詞〉 本","【造語】 (de)新辞書移行以前",0,0,0,""
"cadi","〈名詞〉 机","【造語】 (de)新辞書移行以前",0,0,0,""
"calk","〈名詞〉 図形","【造語】 (de)新辞書移行以前",0,0,0,""
"calq","〈名詞〉 色","【造語】 (de)新辞書移行以前",0,0,0,""
"can'nak","〈名詞〉 試作品・偶然の産物
〈形容詞〉 試しの・初号・試作の・洗練されていない","【造語】 (de)新辞書移行以前",0,0,0,""
"canu","〈名詞〉 消しゴム","【造語】 (de)新辞書移行以前",0,0,0,""
"caq","〈名詞〉 C, c","【語法】
未知数としてよく使われる。
【造語】 (de)新辞書移行以前",0,0,0,""
"carti","〈名詞〉 銀","【造語】 (de)新辞書移行以前
【変更】 h300618 carite carti",0,0,0,""
"cein","〈名詞〉 紙幣","【造語】 (le)新辞書移行以前",0,0,0,""
"Centerl","〈名詞〉 恒星","【造語】 (de)新辞書移行以前",0,0,0,""
"cerk","〈名詞〉 足
〈動詞〉 足蹴にする・蹴る","【造語】 (de)新辞書移行以前",0,0,0,""
"cern","〈名詞〉 髪の毛","【造語】 (de)新辞書移行以前",0,0,0,""
"ceyM","〈名詞〉 音楽","【造語】 (de)新辞書移行以前",0,0,0,""
"ceyZaM","〈名詞〉 メロディー・旋律","【造語】 (de)新辞書移行以前",0,0,0,""
"ciks","〈名詞〉 僧","【造語】 (de)新辞書移行以前",0,0,0,""
"cily","〈動詞〉 床・地面","【語法】
出国には家の中で靴を脱ぐ文化がある、が、日本と同じく公共施設では一般脱がない。そのような場合の”床”として使う。
【造語】 (de)新辞書移行以前",0,0,0,""
"Cloka","〈名詞〉 蜜柑・みかん","【語法】
異綴り：ciloka
【造語】 (de)新辞書移行以前
【注意】 出界に蜜柑はあるのか…？ 要考察。",0,0,0,""
"cwa","〈名詞〉 部隊","【造語】 (de)新辞書移行以前",0,0,0,""
"Cyekt","〈名詞〉 日","【造語】 (de)新辞書移行以前",0,0,0,""
"deR'onta","〈名詞〉 あっち向いてほい","【語法】
異界由来、現界に存在する遊びの名前。 
情動クラシックを訳すときに苦肉の策で造語した覚え。
【造語】 (de)新辞書移行以前",0,0,0,""
"derk","〈名詞〉 手","【造語】 (de)新辞書移行以前
cf:〈派生〉 derkente",0,0,0,""
"derl","〈名詞〉 D, d","【造語】 (de)新辞書移行以前",0,0,0,""
"dery","〈名詞〉 指","【造語】 (de)新辞書移行以前",0,0,0,""
"doles","〈名詞〉 .・文頭符・文末符","【語法】
文頭と文末につけるﾋﾟﾘｵﾄﾞに似た記号の事、文頭のものはfeni dolesと、文末のものはlana dolesと呼ぶ。
【造語】 (de)新辞書移行以前",0,0,0,""
"edain","〈名詞〉 赤色","【造語】 (de)新辞書移行以前",0,0,0,""
"edinta","〈形容詞〉 真っ赤な・真紅色の","【造語】 (de)新辞書移行以前",0,0,0,""
"efitta","〈名詞〉 表意文字","【造語】 (de)新辞書移行以前",0,0,0,""
"efty","〈名詞〉 意味
〈動詞〉 意味する","【造語】 (de)新辞書移行以前",0,0,0,""
"egyq","〈名詞〉 責任","【造語】 (de)新辞書移行以前",0,0,0,""
"elhest","〈名詞〉 ヘリウム","【造語】 (de)新辞書移行以前",0,0,0,""
"eliarl","〈名詞〉 紙","【造語】 (de)新辞書移行以前",0,0,0,""
"elkoqy","〈名詞〉 電子・データ
〈形容詞〉 電子上の・データ上の","【造語】 (de)新辞書移行以前",0,0,0,""
"elto","〈名詞〉 E, e","【造語】 (de)新辞書移行以前",0,0,0,""
"ely","〈名詞〉 0","【造語】 (de)新辞書移行以前
【注意】 つくってたんかーい…olnと同義語。起源は未設定だがたぶんゼロと零みたいなもん。
cf:〈併用〉 oln",0,0,0,""
"emenca","〈前置詞〉 ～と～・＆","【語法】
enmecia、emenと同義
【造語】 (de)新辞書移行以前
cf:〈同義〉 emen, enmecia",0,0,0,""
"end","〈名詞〉 頬・頬っぺた","【造語】 (de)新辞書移行以前",0,0,0,""
"eni","〈名詞〉 ペン","【語法】
棒状の筆記用具全般を指す。
【造語】 (de新辞書移行以前",0,0,0,""
"eqCuw","〈名詞〉 消しゴム","【造語】 (de)新辞書移行以前",0,0,0,""
"eqK","〈名詞〉 猫・ねこ・にゃんこ","【造語】 (de)新辞書移行以前
【注意】 出界に猫がいるのか要考察…いや、いる。きっといる。",0,0,0,""
"eryem","〈名詞〉 爪","【造語】 (de)新辞書移行以前",0,0,0,""
"esaki","〈名詞〉 世界
〈形容詞〉 世界的な","【語法】
宇宙全域、デーレ界全域を指す、”地表・この星”などの意味はない。
【造語】 (de)新辞書移行以前
cf:〈似義〉 escens",0,0,0,""
"escens","〈名詞〉 世界・この星・出星
〈形容詞〉 地上の","【語法】
比喩的に形容詞として名詞に後置し、""名詞にとっての地上(土俵)""という意を成す。
esakiより古典的な語感。
【造語】 (de)新辞書移行以前
cf:〈似義〉 esaki",0,0,0,""
"evorle","〈名詞〉 亜人","【造語】 (de)新辞書移行以前
【注意】 出界に亜人がいるかどうかは要検証。",0,0,0,""
"fena","〈名詞〉 後ろ
〈形容詞〉 後ろの","【造語】 (de)新辞書移行以前",0,0,0,""
"fin","〈名詞〉 100・百","【造語】 (de)新辞書移行以前",0,0,0,""
"fisto","〈名詞〉 F, f","【造語】 (de)新辞書移行以前",0,0,0,""
"funi","〈名詞〉 炎","【造語】 (de)新辞書移行以前",0,0,0,""
"fyl","〈名詞〉 4・四
〈形容詞〉 四番目の・四つの","【造語】 (de)新辞書移行以前",0,0,0,""
"geni","〈名詞〉 左","【語法】
外来語であるため、/dzeni/と発音する。
【造語】 (de)新辞書移行以前",0,0,0,""
"genve","〈名詞〉 個性・個体","【語法】
元はGenveと綴った。古風な表現として今もそうしうる。
【造語】 (de)新辞書移行以前
【変更】 h291215 Genve genve (de)",0,0,0,""
"geykty","〈名詞〉 水素","【用例】 (de)新辞書移行以前
【注意】 めっちゃオキシジェン。要修正。",0,0,0,""
"geyta","〈名詞〉 戦争","【造語】 (le)新辞書移行以前",0,0,0,""
"gles","〈名詞〉 !!","【語法】
文意の強調に使う〈〉の形をしたdoles。doles同様文頭のものをfeni glesと、文末のものをlana glesと呼ぶ。
【造語】 (de)新辞書移行以前",0,0,0,""
"gosten","〈名詞〉 G, g","【造語】 (de)新辞書移行以前",0,0,0,""
"guluks","〈名詞〉 怒りの","【造語】 (de)新辞書移行以前",0,0,0,""
"hal","〈名詞〉 右
〈形容詞〉 右側の","【造語】 (de)新辞書移行以前",0,0,0,""
"heles","〈名詞〉 ?・疑問の文頭・文末符・疑問符","【語法】
疑問文に使う()の形をしたdoles。doles同様文頭のものをfeni helesと、文末のものをlana helesと呼ぶ。
【造語】 (de)新辞書移行以前",0,0,0,""
"hist","〈名詞〉 H, h","【造語】 (de)新辞書移行以前",0,0,0,""
"icakal","〈名詞〉 語彙","【造語】 (de)新辞書移行以前
cf:〈同義〉 icanak",0,0,0,""
"icanak","〈名詞〉 語彙","【造語】 (de)新辞書移行以前
cf:〈同義〉 icakal",0,0,0,""
"ifoll","〈名詞〉 一覧・表","【造語】 (de)新辞書移行以前",0,0,0,""
"ihuu","〈名詞〉 太陽","【造語】 (de)新辞書移行以前",0,0,0,""
"iKott","〈名詞〉 魔物","【造語】 (de)新辞書移行以前
【注意】 出界に魔物、それに類する概念はあるのか、あったとして安易に魔物と訳出していいのか。",0,0,0,""
"ilto","〈名詞〉 I, i","【造語】 (de)新辞書移行以前",0,0,0,""
"iQK","〈名詞〉 神","【語法】
出人の宗教に於ける、絶対的なもの。界を運営し、出人に加護を授け、太陽に住むとされる。しばしば太陽そのものとしても描かれる。
【造語】 (de)新辞書移行以前",0,0,0,""
"issan","〈名詞〉 文学作品・小説","【造語】 (de)新辞書移行以前",0,0,0,""
"itular","〈名詞〉 力・筋力","【語法】
具体的で、物理的な力。ただし力学的な力はこれでは表さない。
【造語】 (de)新辞書移行以前",0,0,0,""
"iZenme","〈名詞〉 大地・領地・人類界","【造語】 (de)新辞書移行以前",0,0,0,""
"jalon","〈名詞〉 硫黄","【語法】
jelonとも綴る。
【造語】 (de)新辞書移行以前",0,0,0,""
"jaq","〈名詞〉 時間","【造語】 (de)新辞書移行以前",0,0,0,""
"jelius","〈名詞〉 春","【造語】 (de)新辞書移行以前",0,0,0,""
"jenirt","〈名詞〉 美術品","【造語】 (le)新辞書移行以前
【注意】 jenirt「一番目の」と語形が被っている。またeten(美術品)と意味が被っている。誤登録？",0,0,0,""
"jerte","〈名詞〉 J, j","【造語】 (de)新辞書移行以前",0,0,0,""
"jerxe","〈名詞〉 眼・瞳孔","【語法】
yaiと似義。こちらは機関としての眼玉・眼球・視神経系を指す。但しその中でも瞳や、白目を含めた眼の色を指すことが多い。
【造語】 (de)新辞書移行以前
cf:〈似義〉 yai",0,0,0,""
"jilni","〈名詞〉 筆箱","【造語】 (de)新辞書移行以前
cf: Ceniauna",0,0,0,""
"jolq","〈名詞〉 錯覚現象
〈動詞〉 錯覚する・見間違う","【造語】 (de)新辞書移行以前",0,0,0,""
"jor'laM","〈名詞〉 虚像・嘘の事","【造語】 (de)新辞書移行以前",0,0,0,""
"kalr","〈名詞〉 6・六
〈形容詞〉 六番目の・六つの","【造語】 (de)新辞書移行以前",0,0,0,""
"kanam","〈名詞〉 メンバー・成員・員","【用例】 kanam voteRagi : 踊り手の一員
【造語】 (de)新辞書移行以前",0,0,0,""
"xarK","〈名詞〉 水","【造語】 (de)新辞書移行以前
【変更】 h300304 KarK xarK (de)
cf:〈同源〉 xarlins",0,0,0,""
"karon","〈名詞〉 K, k","【造語】 (de)新辞書移行以前",0,0,0,""
